year,IPC1,IPC4
1806,1.6900000000000002e-08,3.32e-06
1807,1.7e-08,3.35e-06
1808,1.7099999999999998e-08,3.3700000000000003e-06
1809,1.7200000000000002e-08,3.3999999999999996e-06
1810,1.73e-08,3.4299999999999998e-06
1811,1.74e-08,3.46e-06
1812,1.7600000000000002e-08,3.5e-06
1813,1.77e-08,3.54e-06
1814,1.78e-08,3.5699999999999997e-06
1815,1.79e-08,3.6099999999999997e-06
1816,1.8e-08,3.65e-06
1817,1.81e-08,3.68e-06
1818,1.8300000000000002e-08,3.7200000000000004e-06
1819,1.84e-08,3.76e-06
1820,1.85e-08,3.8e-06
1821,1.8899999999999997e-08,3.86e-06
1822,1.92e-08,3.92e-06
1823,1.96e-08,3.99e-06
1824,1.99e-08,4.05e-06
1825,2.03e-08,4.12e-06
1826,2.06e-08,4.18e-06
1827,2.1e-08,4.25e-06
1828,2.13e-08,4.309999999999999e-06
1829,2.17e-08,4.37e-06
1830,2.2e-08,4.440000000000001e-06
1831,2.24e-08,4.499999999999999e-06
1832,2.28e-08,4.57e-06
1833,2.3200000000000003e-08,4.63e-06
1834,2.36e-08,4.69e-06
1835,2.3900000000000002e-08,4.76e-06
1836,2.4300000000000003e-08,4.82e-06
1837,2.47e-08,4.890000000000001e-06
1838,2.51e-08,4.95e-06
1839,2.55e-08,5.0099999999999995e-06
1840,2.58e-08,5.0800000000000005e-06
1841,2.6299999999999997e-08,5.15e-06
1842,2.6800000000000002e-08,5.23e-06
1843,2.7200000000000002e-08,5.3e-06
1844,2.77e-08,5.369999999999999e-06
1845,2.81e-08,5.45e-06
1846,2.86e-08,5.52e-06
1847,2.9e-08,5.590000000000001e-06
1848,2.95e-08,5.67e-06
1849,2.9899999999999996e-08,5.74e-06
1850,3.04e-08,5.81e-06
1851,3.05e-08,5.9e-06
1852,3.0800000000000004e-08,5.989999999999999e-06
1853,3.1e-08,6.0699999999999995e-06
1854,3.13e-08,6.1599999999999995e-06
1855,3.1600000000000005e-08,6.2399999999999995e-06
1856,3.1999999999999995e-08,6.3299999999999995e-06
1857,3.23e-08,6.42e-06
1858,3.26e-08,6.5e-06
1859,3.2799999999999996e-08,6.5900000000000004e-06
1860,3.31e-08,6.67e-06
1861,3.34e-08,6.75e-06
1862,3.37e-08,6.84e-06
1863,3.4199999999999995e-08,6.92e-06
1864,3.45e-08,7e-06
1865,3.48e-08,7.08e-06
1866,3.5099999999999997e-08,7.16e-06
1867,3.53e-08,7.24e-06
1868,3.56e-08,7.32e-06
1869,3.59e-08,7.4e-06
1870,3.63e-08,7.4799999999999995e-06
1871,3.6600000000000003e-08,7.58e-06
1872,3.7e-08,7.680000000000001e-06
1873,3.7299999999999997e-08,7.77e-06
1874,3.77e-08,7.870000000000001e-06
1875,3.81e-08,7.97e-06
1876,3.85e-08,8.07e-06
1877,3.89e-08,8.17e-06
1878,3.93e-08,8.269999999999999e-06
1879,3.9700000000000005e-08,8.36e-06
1880,4.02e-08,8.46e-06
1881,4.06e-08,8.64e-06
1882,4.1100000000000004e-08,8.82e-06
1883,4.16e-08,8.999999999999999e-06
1884,4.21e-08,9.18e-06
1885,4.2500000000000003e-08,9.36e-06
1886,4.3e-08,9.54e-06
1887,4.35e-08,9.72e-06
1888,4.4e-08,9.9e-06
1889,4.4499999999999995e-08,1.01e-05
1890,4.51e-08,1.03e-05
1891,4.57e-08,1.0399999999999999e-05
1892,4.62e-08,1.06e-05
1893,4.68e-08,1.08e-05
1894,4.74e-08,1.1e-05
1895,4.8e-08,1.12e-05
1896,4.8600000000000005e-08,1.1299999999999999e-05
1897,4.9200000000000004e-08,1.15e-05
1898,4.99e-08,1.17e-05
1899,5.0599999999999996e-08,1.1900000000000001e-05
1900,5.13e-08,1.21e-05
1901,5.27e-08,1.23e-05
1902,5.41e-08,1.26e-05
1903,5.54e-08,1.2800000000000001e-05
1904,5.6499999999999996e-08,1.31e-05
1905,5.76e-08,1.33e-05
1906,5.88e-08,1.3599999999999999e-05
1907,6.01e-08,1.38e-05
1908,6.140000000000001e-08,1.41e-05
1909,6.270000000000001e-08,1.44e-05
1910,6.41e-08,1.46e-05
1911,6.550000000000001e-08,1.4999999999999999e-05
1912,6.67e-08,1.53e-05
1913,6.8e-08,1.57e-05
1914,6.92e-08,1.6e-05
1915,7.040000000000001e-08,1.63e-05
1916,7.17e-08,1.67e-05
1917,7.29e-08,1.7e-05
1918,7.43e-08,1.74e-05
1919,7.559999999999999e-08,1.77e-05
1920,7.7e-08,1.8100000000000003e-05
1921,7.83e-08,1.85e-05
1922,7.990000000000001e-08,1.9e-05
1923,8.14e-08,1.94e-05
1924,8.29e-08,1.9900000000000003e-05
1925,8.430000000000001e-08,2.03e-05
1926,8.569999999999999e-08,2.0799999999999997e-05
1927,8.71e-08,2.12e-05
1928,8.84e-08,2.17e-05
1929,8.93e-08,2.2100000000000002e-05
1930,9.06e-08,2.2599999999999997e-05
1931,9.16e-08,2.2800000000000002e-05
1932,9.26e-08,2.31e-05
1933,9.37e-08,2.33e-05
1934,9.48e-08,2.36e-05
1935,9.6e-08,2.3800000000000003e-05
1936,9.69e-08,2.41e-05
1937,9.79e-08,2.44e-05
1938,9.88e-08,2.46e-05
1939,9.98e-08,2.49e-05
1940,1.01e-07,2.51e-05
1941,1.02e-07,2.6e-05
1942,1.0399999999999999e-07,2.7e-05
1943,1.06e-07,2.79e-05
1944,1.07e-07,2.88e-05
1945,1.0900000000000001e-07,2.98e-05
1946,1.11e-07,3.08e-05
1947,1.14e-07,3.18e-05
1948,1.16e-07,3.2800000000000004e-05
1949,1.18e-07,3.3799999999999995e-05
1950,1.24e-07,3.48e-05
1951,1.25e-07,3.61e-05
1952,1.26e-07,3.74e-05
1953,1.25e-07,3.88e-05
1954,1.23e-07,4.0300000000000004e-05
1955,1.21e-07,4.1700000000000004e-05
1956,1.18e-07,4.3299999999999995e-05
1957,1.15e-07,4.48e-05
1958,1.11e-07,4.6399999999999996e-05
1959,1.08e-07,4.81e-05
1960,1.0399999999999999e-07,4.99e-05
1961,1.01e-07,5.17e-05
1962,9.78e-08,5.36e-05
1963,9.560000000000001e-08,5.5599999999999996e-05
1964,9.38e-08,5.76e-05
1965,9.22e-08,5.96e-05
1966,9.06e-08,6.17e-05
1967,8.949999999999999e-08,6.379999999999999e-05
1968,8.849999999999999e-08,6.59e-05
1969,8.849999999999999e-08,6.809999999999999e-05
1970,5.42e-07,6.73e-05
1971,5.42e-07,6.73e-05
1972,5.54e-07,6.74e-05
1973,5.079999999999999e-07,6.75e-05
1974,5.69e-07,6.75e-05
1975,5.69e-07,6.75e-05
1976,5.119999999999999e-07,6.72e-05
1977,5.64e-07,6.7e-05
1978,6.629999999999999e-07,6.67e-05
1979,7.03e-07,6.64e-05
1980,1.2299999999999999e-06,6.6e-05
1981,1.8699999999999999e-06,6.57e-05
1982,2.08e-06,6.769999999999999e-05
1983,1.77e-06,6.75e-05
1984,1.6299999999999999e-06,6.75e-05
1985,9.64e-07,6.8e-05
1986,7.48e-07,7.08e-05
1987,1.5e-06,7.41e-05
1988,1.53e-06,7.78e-05
1989,1.6000000000000001e-06,8.14e-05
1990,1.6000000000000001e-06,8.5e-05
1991,2.09e-06,8.82e-05
1992,2.2200000000000003e-06,9.130000000000001e-05
1993,2.7e-06,9.429999999999999e-05
1994,3.7200000000000004e-06,9.71e-05
1995,4.4799999999999995e-06,9.99e-05
1996,4.15e-06,0.000102
1997,3.3800000000000002e-06,0.00010499999999999999
1998,2.78e-06,0.000107
1999,2.48e-06,0.00011
2000,2.8900000000000003e-06,0.00011300000000000001
2001,3.05e-06,0.000116
2002,1.9200000000000003e-06,0.00011899999999999999
2003,2.4199999999999997e-06,0.000122
2004,2.2300000000000002e-06,0.000125
2005,2.35e-06,0.000129
2006,2.0500000000000003e-06,0.000131
2007,1.96e-06,0.000134
2008,2.5400000000000002e-06,0.000136
2009,3.67e-06,0.00013800000000000002
2010,4.3e-06,0.00014000000000000001
2011,4.5599999999999995e-06,0.00014199999999999998
2012,4.52e-06,0.00014399999999999998
2013,4.79e-06,0.000145
2014,4.73e-06,0.000147
2015,4.63e-06,0.000149
2016,4.71e-06,0.000149
2017,4.79e-06,0.00015
2018,4.59e-06,0.00015099999999999998
2019,4.4799999999999995e-06,0.000155
2020,3.7e-06,0.000157
2021,3.56e-06,0.000158
2022,3.7e-06,0.000158
