year,IPC1,IPC4
2014,0.00011999999999999999,0.00101
2015,0.000114,0.00101
2016,0.00011899999999999999,0.00102
2017,0.00011899999999999999,0.00102
2018,0.000124,0.00103
2019,0.000125,0.00103
2020,0.000122,0.0010400000000000001
2021,0.000124,0.0010500000000000002
2022,0.000125,0.0010500000000000002
2023,0.000124,0.00106
